address,price,lat,lon,property_id,rooms,area,cafe_count,cafe_present,restaurant_count,restaurant_present,bar_count,bar_present,pub_count,pub_present,fast_food_count,fast_food_present,school_count,school_present,university_count,university_present,library_count,library_present,hospital_count,hospital_present,clinic_count,clinic_present,pharmacy_count,pharmacy_present,bank_count,bank_present,atm_count,atm_present,bus_station_count,bus_station_present,parking_count,parking_present,total_amenities
"Plaz, 7546 Ardez",,,,4002012452,8.5,300m²,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seestrasse 136-142, 8707 Uetikon am See",,47.26182801772334,8.668122765104448,4002003120,8.5,300m²,11,1,32,1,3,1,0,0,8,1,7,1,0,0,2,1,1,1,0,0,9,1,10,1,6,1,0,0,18,1,107
8152 Opfikon,,47.429687660338985,8.568407220813558,4001995122,8.5,300m²,39,1,128,1,21,1,3,1,48,1,16,1,2,1,3,1,0,0,4,1,15,1,10,1,36,1,0,0,61,1,386
3780 Gstaad,,46.4761004,7.2873587,4001987343,8.5,300m²,1,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,7,1,24
"Dorfstrasse 14, 4206 Seewen SO",,47.435012,7.656622998231198,4001978241,8.5,300m²,1,1,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1,11
"Champs Saint-Martin 41, 2942 Alle",,47.4229949,7.1260547,4001970470,8.5,300m²,5,1,13,1,5,1,2,1,0,0,2,1,0,0,3,1,0,0,0,0,5,1,2,1,7,1,0,0,5,1,49
"Tannwaldweg 6, 4112 Hofstetten-Flüh",,47.483485,7.493989299450808,4001956926,8.5,300m²,2,1,13,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,2,1,25
"Gotthardstrasse 1, 8248 Laufen-Uhwiesen",,47.6712717,8.637511549779248,4001936434,8.5,300m²,3,1,20,1,0,0,1,1,2,1,2,1,0,0,1,1,0,0,2,1,1,1,1,1,3,1,1,1,14,1,51
"Rotwandstrasse 66, 8004 Zürich",,47.3758876,8.5294158,4001915132,8.5,300m²,165,1,521,1,153,1,47,1,201,1,27,1,1,1,13,1,0,0,12,1,43,1,47,1,62,1,0,0,45,1,1337
"Seengerstrasse 28, 5706 Boniswil",,47.31804,8.1878031,4001910718,8.5,300m²,4,1,28,1,3,1,1,1,4,1,9,1,0,0,11,1,0,0,0,0,5,1,6,1,7,1,0,0,27,1,105
"Rotbuchstrasse 9, 8006 Zürich",,47.390825199999995,8.537652620686456,4001886542,8.5,300m²,122,1,373,1,97,1,25,1,145,1,34,1,3,1,24,1,0,0,13,1,29,1,22,1,60,1,0,0,41,1,988
"Dorfgasse 4, 8708 Männedorf",,47.2552406,8.688731842874493,4001867060,8.5,300m²,11,1,33,1,2,1,0,0,7,1,6,1,0,0,4,1,1,1,0,0,8,1,10,1,7,1,1,1,23,1,113
"Teichgässlein 9 / Webergasse 34, 4053 Basel",,,,4001518185,8.5,300m²,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hottingerstrasse 38, 8032 Zürich",,47.369390949999996,8.553576490910046,4002081565,8.5,300m²,148,1,354,1,68,1,28,1,117,1,23,1,1,1,25,1,0,0,8,1,37,1,48,1,47,1,0,0,37,1,941
"Holzwiesstrasse 19, 8704 Herrliberg",,47.294893599999995,8.606714348304603,4002078292,8.5,300m²,4,1,18,1,3,1,0,0,2,1,3,1,0,0,3,1,0,0,0,0,3,1,5,1,8,1,0,0,7,1,56
"Kammermattweg 3, 4107 Ettingen",,47.4845896,7.5460237,4002077167,8.5,300m²,4,1,32,1,0,0,1,1,3,1,8,1,0,0,2,1,0,0,0,0,7,1,8,1,6,1,0,0,18,1,89
"Mostelbergstrasse 3B, 6417 Sattel",,47.0765973,8.6326847,4002075406,8.5,300m²,0,0,15,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,5,1,27
"Chemin du Devin 47B, 1012 Lausanne",,46.5316201,6.6519271,4002071005,8.5,300m²,15,1,94,1,14,1,7,1,17,1,4,1,1,1,10,1,0,0,2,1,14,1,9,1,7,1,0,0,26,1,220
"Rütistrasse 4, 8032 Zürich",,47.3685518,8.56076049670398,4002069592,8.5,300m²,100,1,252,1,40,1,23,1,57,1,18,1,1,1,22,1,0,0,7,1,28,1,25,1,35,1,0,0,27,1,635
"Allmannstrasse 55, 8052 Zürich",,47.4173434,8.551007195791241,4002066429,8.5,300m²,32,1,145,1,18,1,4,1,45,1,21,1,3,1,3,1,0,0,4,1,17,1,9,1,24,1,0,0,69,1,394
"Allmannstrasse 55, 8052 Zürich",,47.4173434,8.551007195791241,4002066402,4.5,121m²,32,1,145,1,18,1,4,1,45,1,21,1,3,1,3,1,0,0,4,1,17,1,9,1,24,1,0,0,69,1,394
"Reimen 2, 8775 Hätzingen",,46.9591892,9.032821053279804,4002059553,4.5,121m²,3,1,20,1,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,3,1,1,1,0,0,30,1,61
8623 Wetzikon ZH,,47.331947779107985,8.815287635054773,4002047825,4.5,121m²,19,1,45,1,12,1,1,1,13,1,6,1,0,0,4,1,0,0,4,1,9,1,12,1,8,1,1,1,49,1,183
"Aentenschnabel, 8353 Elgg",,47.4988302645021,8.863680082276126,4002038535,4.5,121m²,3,1,22,1,1,1,2,1,5,1,1,1,0,0,3,1,0,0,1,1,2,1,4,1,4,1,0,0,6,1,54
"Maurerweg 12, 2503 Biel",,47.1339541,7.2557085,4002038105,4.5,121m²,39,1,121,1,34,1,1,1,49,1,14,1,3,1,6,1,0,0,4,1,17,1,13,1,34,1,0,0,63,1,398
"Hauptstrasse 58, 8553 Hüttlingen",,47.57700697316777,8.963391446178802,4002037735,4.5,121m²,16,1,61,1,17,1,1,1,31,1,4,1,0,0,1,1,0,0,1,1,3,1,6,1,18,1,1,1,22,1,182
"Seefeldstrasse 231, 8008 Zürich",,47.3515728,8.5610673,4002024967,4.5,121m²,45,1,111,1,11,1,3,1,24,1,11,1,0,0,4,1,0,0,7,1,17,1,13,1,17,1,0,0,19,1,282
"Mülhauserstrasse, 4056 Basel",,47.56715671323375,7.577037294298449,4002006222,4.5,121m²,73,1,260,1,64,1,16,1,73,1,9,1,1,1,17,1,1,1,2,1,40,1,18,1,34,1,0,0,22,1,630
"Mittlere Gstücktstrasse 38, 8180 Bülach",,47.52273835,8.550038899999999,4001978874,4.5,121m²,3,1,37,1,2,1,2,1,11,1,0,0,0,0,2,1,0,0,0,0,5,1,8,1,6,1,0,0,47,1,123
"Dorfstrasse 14, 4206 Seewen SO",,47.435012,7.656622998231198,4001978238,4.5,121m²,1,1,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1,11
"Ringstrasse 4d (21800), 8737 Gommiswald",,,,4001978094,4.5,121m²,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Henri-Mussard, 1208 Genève",,46.19796704258514,6.162689956283832,4001977767,4.5,121m²,95,1,383,1,49,1,17,1,66,1,6,1,7,1,15,1,1,1,6,1,51,1,37,1,19,1,0,0,31,1,783
"Eichelwiesenstrasse 4, 8305 Dietlikon",,47.4205726,8.620340136638688,4001964391,4.5,121m²,19,1,104,1,12,1,4,1,42,1,9,1,0,0,6,1,0,0,3,1,12,1,15,1,32,1,0,0,270,1,528
"Rotwandstrasse 66, 8004 Zürich",,47.3758876,8.5294158,4001950380,4.5,121m²,165,1,521,1,153,1,47,1,201,1,27,1,1,1,13,1,0,0,12,1,43,1,47,1,62,1,0,0,45,1,1337
"Rotwandstrasse 66, 8004 Zürich",,47.3758876,8.5294158,4001950370,4.5,121m²,165,1,521,1,153,1,47,1,201,1,27,1,1,1,13,1,0,0,12,1,43,1,47,1,62,1,0,0,45,1,1337
"Bildstrasse, 9030 Abtwil SG",,47.42004857576465,9.31458970304635,4001933447,4.5,121m²,16,1,51,1,8,1,2,1,13,1,8,1,0,0,2,1,0,0,1,1,5,1,6,1,12,1,1,1,93,1,218
"Poststrasse 19, 2504 Biel/Bienne",,47.145834431576944,7.271972315313917,4001874968,4.5,121m²,37,1,118,1,33,1,1,1,47,1,13,1,3,1,5,1,0,0,4,1,18,1,12,1,31,1,0,0,63,1,385
"Birkenstrasse 2, 4144 Arlesheim",,47.497051400000004,7.564314100000001,4002065974,4.5,121m²,6,1,46,1,0,0,2,1,10,1,5,1,0,0,4,1,0,0,0,0,13,1,13,1,12,1,0,0,22,1,133
"Klotenerstrasse 78, 8303 Bassersdorf",,47.444986549999996,8.622518934880409,4002064068,4.5,121m²,14,1,48,1,6,1,3,1,7,1,4,1,0,0,5,1,0,0,2,1,8,1,8,1,9,1,0,0,136,1,250
3280 Murten,,46.92391518978583,7.1162434390444815,4002063200,4.5,121m²,5,1,34,1,3,1,0,0,3,1,1,1,0,0,1,1,0,0,0,0,4,1,5,1,3,1,0,0,2,1,61
"Rainweg 1B, 4713 Matzendorf",,47.307480999999996,7.627894885210045,4002053448,5.5,150m²,0,0,12,1,0,0,1,1,0,0,1,1,0,0,3,1,0,0,0,0,1,1,3,1,7,1,0,0,30,1,58
"Maurerweg 12, 2503 Biel",,47.1339541,7.2557085,4002039406,5.5,150m²,39,1,121,1,34,1,1,1,49,1,14,1,3,1,6,1,0,0,4,1,17,1,13,1,34,1,0,0,63,1,398
"Schöngrundweg 6, 4144 Arlesheim",,47.4881609,7.6231777,4002035071,5.5,150m²,2,1,31,1,0,0,1,1,4,1,4,1,0,0,0,0,0,0,0,0,5,1,6,1,6,1,0,0,7,1,66
"Landauerstrasse 23a, 4058 Basel",,47.56393,7.627327,4001968987,5.5,150m²,29,1,107,1,20,1,5,1,19,1,7,1,1,1,9,1,0,0,5,1,12,1,16,1,16,1,0,0,42,1,288
"Rue du Jura 7, 1196 Gland",,46.424138049999996,6.263368286486378,4001908556,5.5,150m²,4,1,24,1,1,1,1,1,7,1,2,1,0,0,4,1,0,0,0,0,11,1,1,1,5,1,0,0,31,1,91
"Baselstrasse 47, 4500 Solothurn",,47.2121206,7.5451733,4001899051,5.5,150m²,27,1,135,1,19,1,9,1,28,1,7,1,0,0,6,1,0,0,0,0,4,1,19,1,20,1,0,0,36,1,310
"Chemin de Cuard 2, 2022 Bevaix",,46.9319525,6.8128406,4001891329,5.5,150m²,3,1,22,1,5,1,2,1,3,1,3,1,0,0,5,1,0,0,0,0,5,1,6,1,9,1,0,0,19,1,82
"Rue Auguste-Quiquerez 16, 2800 Delémont",,47.3673684,7.3582787,4001886594,5.5,150m²,7,1,38,1,16,1,2,1,4,1,10,1,0,0,5,1,0,0,1,1,8,1,16,1,14,1,1,1,21,1,143
"Militärstrasse 106, 8004 Zürich",,47.3792981,8.528828562868632,4001886453,5.5,150m²,172,1,564,1,165,1,44,1,220,1,32,1,1,1,12,1,0,0,15,1,45,1,46,1,70,1,0,0,53,1,1439
"Poststrasse 19, 2504 Biel/Bienne",,47.14728622331503,7.2753752392954185,4000806194,5.5,150m²,27,1,84,1,28,1,1,1,35,1,9,1,0,0,4,1,0,0,3,1,14,1,5,1,24,1,0,0,51,1,285
"Gaichtstrasse 1, 2512 Tüscherz-Alfermée",,47.118595,7.202422229793028,4002064574,5.5,150m²,26,1,77,1,27,1,0,0,29,1,10,1,3,1,2,1,0,0,2,1,10,1,10,1,18,1,0,0,20,1,234
"Place du Bourg-de-Four, 1204 Genève",,46.2009088,6.1495952,4002063419,5.5,150m²,134,1,499,1,76,1,23,1,88,1,6,1,13,1,20,1,1,1,6,1,59,1,40,1,25,1,0,0,39,1,1029
"Chemin de Bonne-Espérance, 1006 Lausanne",,46.5137693,6.64813095,4002061790,5.5,150m²,47,1,195,1,34,1,21,1,69,1,14,1,1,1,10,1,0,0,2,1,25,1,18,1,31,1,1,1,17,1,485
"Route des Arsenaux, 1700 Fribourg",,46.80234615042749,7.151277144027662,4002059774,5.5,150m²,22,1,90,1,14,1,4,1,36,1,4,1,6,1,10,1,1,1,2,1,16,1,13,1,18,1,0,0,78,1,314
"Hasenmattstrasse 1, 2540 Grenchen",,47.1974917,7.405668,4002054786,5.5,150m²,4,1,42,1,0,0,3,1,2,1,2,1,0,0,2,1,0,0,2,1,1,1,4,1,4,1,0,0,12,1,78
"Maurerweg 12, 2503 Biel",,47.1339541,7.2557085,4002038113,5.5,150m²,39,1,121,1,34,1,1,1,49,1,14,1,3,1,6,1,0,0,4,1,17,1,13,1,34,1,0,0,63,1,398
"Wankdorffeldstrasse 103, 3014 Bern",,46.9645669,7.4576422,4002023693,5.5,150m²,37,1,158,1,19,1,8,1,50,1,12,1,8,1,11,1,0,0,3,1,19,1,14,1,43,1,1,1,33,1,416
"Seestrasse 136-142, 8707 Uetikon am See",,47.2600708,8.6734324,4002003227,5.5,150m²,11,1,31,1,3,1,0,0,8,1,7,1,0,0,3,1,1,1,0,0,9,1,10,1,6,1,0,0,18,1,107
"Rue Charles-Giron 14, 1203 Genève",,46.2062582,6.1287819,4001991978,5.5,150m²,126,1,461,1,73,1,24,1,80,1,14,1,13,1,18,1,1,1,7,1,48,1,38,1,32,1,0,0,68,1,1003
"Avenue Louis-Casaï, 1215 Genève 15 Aéroport",,,,4001966950,5.5,150m²,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wibergstrasse 39, 8180 Bülach",,47.521282022681284,8.549109135744374,4001924622,5.5,150m²,3,1,42,1,4,1,2,1,15,1,1,1,0,0,3,1,0,0,0,0,6,1,8,1,7,1,0,0,93,1,184
"Wibergstrasse 39, 8180 Bülach",,47.521282022681284,8.549109135744374,4001924620,5.5,150m²,3,1,42,1,4,1,2,1,15,1,1,1,0,0,3,1,0,0,0,0,6,1,8,1,7,1,0,0,93,1,184
"Wibergstrasse 41, 8180 Bülach",,47.521282022681284,8.549109135744374,4001924615,5.5,150m²,3,1,42,1,4,1,2,1,15,1,1,1,0,0,3,1,0,0,0,0,6,1,8,1,7,1,0,0,93,1,184
"Wibergstrasse 41, 8180 Bülach",,47.521282022681284,8.549109135744374,4001924611,5.5,150m²,3,1,42,1,4,1,2,1,15,1,1,1,0,0,3,1,0,0,0,0,6,1,8,1,7,1,0,0,93,1,184
"Wibergstrasse 41, 8180 Bülach",,47.521282022681284,8.549109135744374,4001924600,5.5,150m²,3,1,42,1,4,1,2,1,15,1,1,1,0,0,3,1,0,0,0,0,6,1,8,1,7,1,0,0,93,1,184
"Wibergstrasse 41, 8180 Bülach",,47.521282022681284,8.549109135744374,4001924553,5.5,150m²,3,1,42,1,4,1,2,1,15,1,1,1,0,0,3,1,0,0,0,0,6,1,8,1,7,1,0,0,93,1,184
"Rue Rousseau, 1201 Genève",,46.2071402,6.143698,4001913747,5.5,150m²,152,1,527,1,85,1,29,1,91,1,14,1,11,1,19,1,0,0,6,1,59,1,41,1,32,1,0,0,42,1,1108
"Höchackerweg 4, 4923 Wynau",,47.26100595,7.8245193,4001867340,5.5,150m²,8,1,40,1,2,1,2,1,1,1,4,1,0,0,3,1,0,0,1,1,6,1,10,1,10,1,0,0,42,1,129
"Schulstrasse 31, 4132 Muttenz",,47.5266272,7.648421209118317,4002077169,5.5,150m²,3,1,44,1,3,1,0,0,10,1,6,1,0,0,3,1,0,0,1,1,9,1,4,1,8,1,0,0,21,1,112
"Sonnenbergstrasse 16, 8032 Zürich",,47.3659841,8.56693383994975,4002073739,5.5,150m²,71,1,154,1,20,1,8,1,39,1,15,1,1,1,19,1,0,0,6,1,25,1,13,1,24,1,0,0,29,1,424
"Poststrasse 31, 8957 Spreitenbach",,47.42050555,8.361766678327186,4002066308,5.5,150m²,9,1,37,1,8,1,2,1,29,1,6,1,0,0,1,1,0,0,0,0,8,1,8,1,16,1,0,0,20,1,144
"Ringstrasse 4d (21800), 8737 Gommiswald",,,,4001978093,5.5,150m²,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Via Schlifras 85, 7130 Ilanz",,46.7676473,9.2055129,4001978069,5.5,150m²,3,1,12,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,2,1,2,1,1,1,1,1,7,1,32
"Via Schlifras 85, 7130 Ilanz",,46.7676473,9.2055129,4001978064,5.5,150m²,3,1,12,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,2,1,2,1,1,1,1,1,7,1,32
"Via Schlifras 85, 7130 Ilanz",,46.7676473,9.2055129,4001978062,5.5,150m²,3,1,12,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,2,1,2,1,1,1,1,1,7,1,32
"Poststrasse 31, 8957 Spreitenbach",,47.42050555,8.361766678327186,4001957352,5.5,150m²,9,1,37,1,8,1,2,1,29,1,6,1,0,0,1,1,0,0,0,0,8,1,8,1,16,1,0,0,20,1,144
"Steinfeldstrasse 19b, 8153 Rümlang",,47.452723000000006,8.527081449999995,4001939686,5.5,150m²,13,1,60,1,7,1,2,1,18,1,5,1,0,0,3,1,0,0,1,1,6,1,3,1,14,1,0,0,38,1,170
"Chemin des Charrières 6, 2024 St-Aubin-Sauges",,46.8944959,6.7709695,4001667738,5.5,150m²,0,0,10,1,0,0,1,1,0,0,2,1,0,0,2,1,0,0,0,0,2,1,3,1,3,1,0,0,9,1,32
"Gyrhaldenstrasse 27, 4416 Bubendorf",,47.4521343,7.7431937,4001646195,5.5,150m²,5,1,15,1,0,0,0,0,3,1,2,1,0,0,1,1,0,0,0,0,3,1,2,1,2,1,0,0,9,1,42
"Gyrhaldenstrasse 33, 4416 Bubendorf",,47.4526658,7.7444548,4001118224,5.5,150m²,5,1,15,1,1,1,0,0,3,1,2,1,0,0,1,1,0,0,0,0,3,1,2,1,2,1,0,0,9,1,43
"Langenhagweg 21, 4123 Allschwil",,47.5484224,7.5557557,4002078666,4.0,81m²,21,1,59,1,6,1,1,1,7,1,4,1,0,0,5,1,0,0,1,1,17,1,10,1,12,1,0,0,10,1,153
"Baumgartenweg 10, 4106 Therwil",,47.499707099999995,7.5589598512998055,4002077166,4.0,81m²,5,1,38,1,0,0,2,1,8,1,6,1,0,0,3,1,0,0,0,0,9,1,10,1,8,1,0,0,19,1,108
"Via Cantonale 56, 6987 Caslano",,45.97839905,8.875652657155985,4002039300,4.0,81m²,6,1,33,1,16,1,0,0,6,1,0,0,0,0,2,1,0,0,0,0,8,1,5,1,4,1,0,0,5,1,85
"Via al Ticino 29, 6514 Sementina",,46.1802401,8.9939792,4002039297,4.0,81m²,9,1,44,1,16,1,2,1,7,1,2,1,0,0,9,1,0,0,0,0,8,1,5,1,4,1,0,0,11,1,117
"Blumenstrasse 1, 8192 Glattfelden",,47.5571712,8.507506,4002037523,4.0,81m²,5,1,15,1,0,0,0,0,1,1,2,1,0,0,2,1,0,0,0,0,1,1,2,1,4,1,0,0,15,1,47
"Fallenacker 4, 5504 Othmarsingen",,47.40558355,8.218590902152911,4002028753,4.0,81m²,15,1,68,1,13,1,2,1,18,1,10,1,0,0,13,1,0,0,2,1,11,1,12,1,22,1,1,1,135,1,322
"Eichwiesstrasse 18a, 8645 Jona",,47.225264010124754,8.835544654699017,4001874800,4.0,81m²,15,1,46,1,10,1,3,1,18,1,9,1,0,0,3,1,0,0,6,1,6,1,8,1,15,1,0,0,10,1,149
"Brombacherstrasse 44, 4057 Basel",,47.5698504,7.5973694,4001840033,4.0,81m²,88,1,281,1,67,1,15,1,71,1,8,1,2,1,20,1,1,1,4,1,41,1,26,1,36,1,0,0,48,1,708
"Zollikerstrasse 275, 8008 Zürich",,47.34689855,8.567435347638552,4001822147,4.0,81m²,23,1,62,1,5,1,2,1,7,1,8,1,0,0,4,1,0,0,6,1,7,1,4,1,11,1,0,0,17,1,156
"Tödistrasse 63, 8810 Horgen",,47.2589398,8.5861078,4001783150,4.0,81m²,4,1,25,1,3,1,2,1,3,1,3,1,0,0,1,1,0,0,2,1,5,1,6,1,5,1,0,0,20,1,79
"Berneckerstrasse 15/17, 9434 Au SG",,47.4124036,9.6253475,4001644316,4.0,81m²,8,1,44,1,6,1,3,1,7,1,7,1,0,0,4,1,0,0,0,0,2,1,13,1,12,1,0,0,43,1,149
"Wesemlinstrasse 33 (Neubau), 6006 Luzern",,,,4002065994,4.0,81m²,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Baselstrasse 7b, 4144 Arlesheim",,47.49603185,7.620555079923935,4002065395,4.0,81m²,2,1,37,1,0,0,1,1,4,1,5,1,0,0,0,0,0,0,0,0,6,1,8,1,7,1,0,0,10,1,80
"Flawilerstrasse 48, 9242 Oberuzwil",,47.4300118,9.1231916,4002053910,4.0,81m²,2,1,27,1,3,1,1,1,9,1,2,1,0,0,2,1,0,0,1,1,2,1,3,1,11,1,0,0,19,1,82
"Hiltiwaldweg 8, 5443 Niederrohrdorf",,47.425804850000006,8.300059147209826,4002004584,4.0,81m²,5,1,33,1,4,1,0,0,12,1,4,1,0,0,1,1,0,0,0,0,4,1,8,1,12,1,0,0,31,1,114
"Seestrasse 136-142, 8707 Uetikon am See",,47.2600708,8.6734324,4002003119,4.0,81m²,11,1,31,1,3,1,0,0,8,1,7,1,0,0,3,1,1,1,0,0,9,1,10,1,6,1,0,0,18,1,107
1010 Lausanne,,46.53844260968495,6.652783954259043,4001957250,4.0,81m²,11,1,46,1,4,1,2,1,11,1,3,1,1,1,9,1,1,1,3,1,12,1,8,1,6,1,0,0,35,1,152
"Giessliweg 81, 4057 Basel",,47.5802385,7.5916833,4001820421,4.0,81m²,46,1,166,1,53,1,14,1,53,1,3,1,1,1,6,1,1,1,0,0,23,1,6,1,26,1,0,0,25,1,423
"Seestrasse 55, 8266 Steckborn",,47.66837765,8.985935925062465,4001797872,4.0,81m²,3,1,19,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,3,1,0,0,7,1,37
"Tödistrasse 63, 8810 Horgen",,47.2589398,8.5861078,4001783149,4.0,81m²,4,1,25,1,3,1,2,1,3,1,3,1,0,0,1,1,0,0,2,1,5,1,6,1,5,1,0,0,20,1,79
"Blumenstrasse 1, 8192 Glattfelden",,47.5571712,8.507506,4001370440,4.5,117m²,5,1,15,1,0,0,0,0,1,1,2,1,0,0,2,1,0,0,0,0,1,1,2,1,4,1,0,0,15,1,47
"Götzstrasse 21, 8006 Zürich",,47.50382825,8.731300020445667,4002064526,4.5,117m²,39,1,149,1,21,1,27,1,54,1,20,1,0,0,3,1,0,0,6,1,17,1,11,1,32,1,0,0,88,1,467
"Götzstrasse 21, 8006 Zürich",,47.50382825,8.731300020445667,4002064452,4.5,117m²,39,1,149,1,21,1,27,1,54,1,20,1,0,0,3,1,0,0,6,1,17,1,11,1,32,1,0,0,88,1,467
"Götzstrasse 19, 8006 Zürich",,47.50421768757507,8.73037396724648,4002064450,4.5,117m²,39,1,152,1,21,1,28,1,54,1,17,1,0,0,3,1,0,0,6,1,18,1,11,1,32,1,0,0,94,1,475
"Freimettigenstrasse 16, 3672 Oberdiessbach",,46.8414195,7.620937907989417,4002054507,4.5,117m²,1,1,7,1,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,2,1,3,1,4,1,0,0,4,1,26
"Freimettigenstrasse 16, 3672 Oberdiessbach",,46.8414195,7.620937907989417,4002054505,4.5,117m²,1,1,7,1,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,2,1,3,1,4,1,0,0,4,1,26
"Freimettigenstrasse 16, 3672 Oberdiessbach",,46.8414195,7.620937907989417,4002054504,4.5,117m²,1,1,7,1,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,2,1,3,1,4,1,0,0,4,1,26
"Thurgauerstrasse 107, 8152 Opfikon",,47.42274065,8.557988986206166,4002009558,4.5,117m²,48,1,181,1,24,1,5,1,65,1,24,1,3,1,5,1,0,0,5,1,25,1,18,1,42,1,0,0,78,1,523
"Fraumattstrasse 12, 4410 Liestal",,47.492626099999995,7.728784574275336,4002006028,4.5,117m²,13,1,40,1,2,1,0,0,5,1,2,1,0,0,4,1,0,0,2,1,7,1,6,1,9,1,0,0,12,1,102
"Käppeligasse 6, 4125 Riehen",,47.5940991,7.6559081,4001969396,4.5,117m²,7,1,21,1,0,0,2,1,3,1,1,1,0,0,2,1,0,0,0,0,3,1,5,1,7,1,0,0,10,1,61
"Route de Sainte-Croix 12A, 1445 Vuiteboeuf",,,,4001969082,4.5,117m²,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8640 Rapperswil,,47.22682681254579,8.82190953580586,4001936608,4.5,117m²,18,1,57,1,11,1,4,1,23,1,9,1,0,0,4,1,0,0,7,1,8,1,15,1,19,1,0,0,17,1,192
"Widenplatz 12, 5070 Frick",,47.507388899999995,8.022840880760747,4001871601,4.5,117m²,4,1,29,1,1,1,3,1,3,1,1,1,0,0,4,1,0,0,1,1,4,1,9,1,3,1,0,0,12,1,74
"Route des Argillères 4, 1782 Cormagens",,46.831871196797984,7.131780715408501,4001866998,4.5,117m²,3,1,14,1,0,0,1,1,2,1,2,1,0,0,4,1,0,0,2,1,7,1,3,1,9,1,0,0,21,1,68
1285 Sézegnin,,46.143945,6.0104963,4001764433,4.5,117m²,1,1,8,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,14
"Gyrhaldenstrasse 33, 4416 Bubendorf",,47.4526658,7.7444548,4001118323,4.5,117m²,5,1,15,1,1,1,0,0,3,1,2,1,0,0,1,1,0,0,0,0,3,1,2,1,2,1,0,0,9,1,43
8640 Rapperswil,,47.22682681254579,8.82190953580586,4001936613,4.5,117m²,18,1,57,1,11,1,4,1,23,1,9,1,0,0,4,1,0,0,7,1,8,1,15,1,19,1,0,0,17,1,192
"Rte des Argillères 6 - 8, 1782 Cormagens",,46.831871196797984,7.131780715408501,4001867009,4.5,117m²,3,1,14,1,0,0,1,1,2,1,2,1,0,0,4,1,0,0,2,1,7,1,3,1,9,1,0,0,21,1,68
"Langenthalstrasse 7, 4932 Lotzwil",,47.19164585,7.789602654279017,4002002619,4.5,117m²,13,1,62,1,7,1,7,1,7,1,4,1,0,0,2,1,0,0,2,1,7,1,12,1,11,1,0,0,48,1,182
"Vogelsang, 6287 Aesch LU",,47.2587914,8.2393046,4002067551,4.5,117m²,4,1,24,1,2,1,2,1,3,1,2,1,0,0,4,1,0,0,0,0,4,1,7,1,6,1,0,0,15,1,73
"Hubelstrasse 1B, 5524 Niederwil AG",,47.379645800000006,8.294397749999996,4002066177,4.5,108m²,6,1,43,1,8,1,2,1,16,1,9,1,0,0,4,1,0,0,1,1,5,1,13,1,20,1,0,0,50,1,177
"Freimettigenstrasse 16, 3672 Oberdiessbach",,46.8414195,7.620937907989417,4002054502,4.5,108m²,1,1,7,1,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,2,1,3,1,4,1,0,0,4,1,26
"Bassbeltweg 11 b, 2542 Pieterlen",,47.174822,7.3441028,4001978917,4.5,108m²,5,1,39,1,2,1,6,1,1,1,1,1,0,0,3,1,0,0,2,1,2,1,3,1,5,1,0,0,7,1,76
"Brückenmoosstrasse 21, 3942 Raron",,46.3087427,7.7956291,4001067447,4.5,108m²,3,1,22,1,1,1,0,0,1,1,2,1,0,0,0,0,0,0,1,1,1,1,4,1,2,1,0,0,12,1,49
