price,area,food_beverage_count,education_count,healthcare_count,financial_services_count,transportation_count
2540,124.0,185,5,6,26,25
2540,124.0,187,9,6,29,16
2540,124.0,0,0,0,0,8
2540,124.0,12,4,0,1,2
2540,124.0,12,4,0,1,2
2540,124.0,12,4,0,1,2
2540,124.0,12,4,0,1,2
2540,124.0,1,0,0,0,0
2540,124.0,1,0,0,0,1
2540,124.0,3,0,0,0,0
2540,124.0,0,1,0,1,0
2540,124.0,38,1,2,1,3
2540,124.0,13,1,1,4,1
2540,124.0,5,1,0,1,2
4480,150.0,84,5,3,6,2
4480,150.0,3,0,1,1,2
4480,150.0,13,2,0,1,6
4480,150.0,4,0,0,0,1
4480,150.0,1,0,0,0,0
4480,150.0,7,0,2,2,7
4480,150.0,1,1,0,1,1
4480,150.0,0,1,0,0,7
4480,150.0,3,0,0,1,2
4480,150.0,10,1,0,1,2
4480,150.0,30,1,2,8,9
4480,150.0,30,1,2,8,9
4480,150.0,4,0,2,1,6
4480,150.0,0,0,0,0,3
4480,150.0,28,3,4,8,1
4480,150.0,4,0,0,0,5
4480,150.0,14,0,2,1,0
4480,150.0,1,0,0,0,0
3590,102.0,3,0,0,0,1
3590,102.0,2,0,0,0,1
3590,102.0,61,1,7,6,3
3590,102.0,42,4,2,4,1
3590,102.0,0,0,0,0,2
3590,102.0,1,0,0,0,1
3590,102.0,3,0,0,1,0
3590,102.0,73,1,5,2,5
3590,102.0,2,0,0,0,1
3590,102.0,2,0,0,0,1
3590,102.0,4,0,0,1,0
3590,102.0,4,0,0,1,0
3590,102.0,9,1,1,6,6
3590,102.0,44,1,6,16,12
3590,102.0,8,3,2,5,1
3590,102.0,4,0,0,1,1
3590,102.0,3,0,1,1,2
3590,102.0,75,12,5,5,2
3590,102.0,15,1,3,6,0
3590,102.0,2,0,0,0,1
4060,140.0,1,0,0,0,2
4060,140.0,5,1,1,1,0
4060,140.0,1,0,0,0,0
4060,140.0,2,0,0,0,3
4060,140.0,5,0,2,3,0
4060,140.0,1,1,0,0,0
4060,140.0,7,2,1,2,0
4060,140.0,2,0,0,1,3
4060,140.0,0,0,1,0,0
4060,140.0,26,4,2,5,4
4060,140.0,49,1,2,3,5
4060,140.0,27,3,2,0,0
4060,140.0,1,0,0,0,1
4060,140.0,26,4,2,5,4
4060,140.0,26,4,2,5,4
4060,140.0,26,4,2,5,4
4060,140.0,0,0,1,1,0
