price,area,food_beverage_count,education_count,healthcare_count,financial_services_count,transportation_count
2140,81.0,64,13,11,14,37
2140,81.0,34,6,5,11,15
2140,81.0,26,2,2,3,4
2140,81.0,44,1,2,9,13
2140,81.0,157,16,11,12,44
2140,81.0,3,2,0,3,0
2140,81.0,8,2,1,3,12
2140,81.0,95,14,9,17,9
2140,81.0,4,4,0,2,19
2140,81.0,11,2,1,11,5
2490,120.0,34,0,7,6,3
2490,120.0,23,2,5,10,6
2490,120.0,341,11,16,33,21
2490,120.0,47,2,9,11,13
2490,120.0,29,1,0,10,6
2490,120.0,52,10,11,7,28
2490,120.0,23,2,3,11,8
2490,120.0,74,0,4,11,27
2490,120.0,40,2,2,8,19
2490,120.0,155,12,19,27,18
2490,120.0,39,5,8,10,41
2490,120.0,4,0,0,0,1
2490,120.0,55,6,5,6,4
2490,120.0,54,9,6,16,16
2490,120.0,63,2,7,9,12
2490,120.0,27,2,5,10,7
2490,120.0,248,18,16,24,18
2490,120.0,25,6,4,4,15
2490,120.0,41,7,6,17,17
1690,49.0,217,34,29,37,23
1690,49.0,4,1,0,3,1
1690,49.0,15,1,2,4,0
1690,49.0,44,4,2,8,25
1690,49.0,48,5,5,12,34
1690,49.0,18,1,1,8,7
1690,49.0,12,1,2,3,11
1690,49.0,67,11,9,14,12
1690,49.0,51,3,4,13,26
1690,49.0,7,0,0,1,0
1690,49.0,11,0,2,9,16
1690,49.0,35,4,3,7,8
1690,49.0,91,23,16,11,11
1690,49.0,109,29,17,14,12
1690,49.0,28,4,2,6,9
1690,49.0,23,2,3,8,6
1690,49.0,33,7,7,12,15
1690,49.0,128,13,14,34,23
1690,49.0,43,4,5,12,7
1690,49.0,51,1,4,3,8
4760,170.0,10,3,1,2,3
4760,170.0,21,0,2,6,4
4760,170.0,43,5,5,8,21
4760,170.0,43,5,5,8,21
4760,170.0,87,10,16,18,6
4760,170.0,280,9,19,28,14
4760,170.0,43,5,5,8,21
4760,170.0,58,5,3,13,20
4760,170.0,99,13,7,24,12
4760,170.0,19,0,1,7,8
4760,170.0,18,2,0,3,5
4760,170.0,247,17,11,40,30
4760,170.0,27,1,5,11,4
4760,170.0,183,5,9,38,17
4760,170.0,138,31,20,19,21
4760,170.0,18,2,1,6,10
4760,170.0,24,3,2,6,5
4760,170.0,21,2,5,8,5
4760,170.0,87,20,13,16,25
4760,170.0,57,7,5,12,5
2110,97.0,16,5,2,4,7
2110,97.0,10,2,0,2,4
2110,97.0,48,6,5,4,3
2110,97.0,44,1,6,9,13
2110,97.0,248,27,32,37,16
2110,97.0,24,2,1,8,26
2110,97.0,34,1,3,8,7
2110,97.0,20,4,4,8,17
2110,97.0,288,12,18,36,13
2110,97.0,9,4,0,2,5
2110,97.0,76,10,6,10,43
2110,97.0,96,10,9,11,45
2110,97.0,82,10,7,10,43
2110,97.0,145,6,11,10,5
2110,97.0,128,15,11,22,19
2110,97.0,125,11,20,31,31
2110,97.0,27,7,3,4,6
2110,97.0,55,10,13,12,22
2110,97.0,34,0,1,12,26
1750,92.0,9,4,0,2,5
1750,92.0,195,33,28,35,22
1750,92.0,9,1,2,3,1
1750,92.0,9,1,2,2,8
1750,92.0,32,2,3,8,19
1750,92.0,23,3,3,8,6
1750,92.0,23,3,3,8,6
1750,92.0,228,7,10,24,145
1750,92.0,43,3,1,4,9
1750,92.0,107,12,15,14,11
1750,92.0,116,13,9,17,9
1750,92.0,48,5,7,19,13
1750,92.0,15,3,0,5,1
1750,92.0,36,4,2,4,4
1750,92.0,29,3,2,9,19
1750,92.0,231,18,13,12,11
1750,92.0,145,15,12,22,24
1750,92.0,33,2,1,6,5
1750,92.0,2,1,1,0,1
2540,124.0,31,1,1,6,13
2540,124.0,7,0,1,5,0
2540,124.0,263,41,29,44,13
2540,124.0,88,12,5,11,14
2540,124.0,88,12,5,11,14
2540,124.0,160,10,15,24,30
2540,124.0,215,4,5,21,57
2540,124.0,258,22,13,37,47
2540,124.0,29,1,2,6,27
2540,124.0,84,9,12,10,16
2540,124.0,84,9,12,10,16
2540,124.0,84,9,12,10,16
