address,price,lat,lon,property_id,rooms,area,cafe_count,cafe_present,restaurant_count,restaurant_present,bar_count,bar_present,pub_count,pub_present,fast_food_count,fast_food_present,school_count,school_present,university_count,university_present,library_count,library_present,hospital_count,hospital_present,clinic_count,clinic_present,pharmacy_count,pharmacy_present,bank_count,bank_present,atm_count,atm_present,bus_station_count,bus_station_present,parking_count,parking_present,total_amenities
"Chemin de Cuard 2, 2022 Bevaix",3250,46.9319525,6.8128406,4001891329,5.5,150.0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,2,1,0,0,1,1,9
"Rue Auguste-Quiquerez 16, 2800 Delémont",3250,47.3673684,7.3582787,4001886594,5.5,150.0,1,1,2,1,1,1,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,2,1,1,1,0,0,2,1,12
"Militärstrasse 106, 8004 Zürich",3250,47.3792981,8.528828562868632,4001886453,5.5,150.0,8,1,51,1,47,1,8,1,21,1,2,1,0,0,0,0,0,0,2,1,1,1,0,0,4,1,0,0,0,0,144
"Poststrasse 19, 2504 Biel/Bienne",3250,47.14728622331503,7.275375239295418,4000806194,5.5,150.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,4
"Gaichtstrasse 1, 2512 Tüscherz-Alfermée",3250,47.118595,7.202422229793028,4002064574,5.5,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"Place du Bourg-de-Four, 1204 Genève",3250,46.2009088,6.1495952,4002063419,5.5,150.0,9,1,20,1,1,1,0,0,3,1,1,1,1,1,1,1,0,0,0,0,2,1,2,1,0,0,0,0,1,1,41
"Chemin de Bonne-Espérance, 1006 Lausanne",3250,46.5137693,6.64813095,4002061790,5.5,150.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Route des Arsenaux, 1700 Fribourg",3250,46.80234615042749,7.151277144027662,4002059774,5.5,150.0,1,1,8,1,3,1,1,1,6,1,0,0,0,0,1,1,0,0,0,0,2,1,2,1,3,1,0,0,9,1,36
"Hasenmattstrasse 1, 2540 Grenchen",3250,47.1974917,7.405668,4002054786,5.5,150.0,0,0,4,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,10
"Maurerweg 12, 2503 Biel",3250,47.1339541,7.2557085,4002038113,5.5,150.0,1,1,7,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8,1,19
"Wankdorffeldstrasse 103, 3014 Bern",3250,46.9645669,7.4576422,4002023693,5.5,150.0,0,0,8,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,12
"Seestrasse 136-142, 8707 Uetikon am See",3250,47.2600708,8.6734324,4002003227,5.5,150.0,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,7
"Rue Charles-Giron 14, 1203 Genève",3250,46.2062582,6.1287819,4001991978,5.5,150.0,3,1,17,1,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,27
"Wibergstrasse 39, 8180 Bülach",5950,47.52128202268128,8.549109135744374,4001924622,5.5,150.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
"Wibergstrasse 39, 8180 Bülach",5950,47.52128202268128,8.549109135744374,4001924620,5.5,150.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
"Wibergstrasse 41, 8180 Bülach",5950,47.52128202268128,8.549109135744374,4001924615,5.5,150.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
"Wibergstrasse 41, 8180 Bülach",5950,47.52128202268128,8.549109135744374,4001924611,5.5,150.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
"Wibergstrasse 41, 8180 Bülach",5950,47.52128202268128,8.549109135744374,4001924600,5.5,150.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
"Wibergstrasse 41, 8180 Bülach",5950,47.52128202268128,8.549109135744374,4001924553,5.5,150.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
"Rue Rousseau, 1201 Genève",5950,46.2071402,6.143698,4001913747,5.5,150.0,17,1,21,1,5,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,7,1,2,1,3,1,0,0,1,1,59
"Höchackerweg 4, 4923 Wynau",5950,47.26100595,7.8245193,4001867340,5.5,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,3
"Schulstrasse 31, 4132 Muttenz",5950,47.5266272,7.648421209118317,4002077169,5.5,150.0,0,0,4,1,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,2,1,2,1,1,1,0,0,1,1,14
"Sonnenbergstrasse 16, 8032 Zürich",5950,47.3659841,8.56693383994975,4002073739,5.5,150.0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
"Poststrasse 31, 8957 Spreitenbach",5950,47.42050555,8.361766678327186,4002066308,5.5,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,1,4
"Via Schlifras 85, 7130 Ilanz",5950,46.7676473,9.2055129,4001978069,5.5,150.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
"Via Schlifras 85, 7130 Ilanz",5950,46.7676473,9.2055129,4001978064,5.5,150.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
"Via Schlifras 85, 7130 Ilanz",5950,46.7676473,9.2055129,4001978062,5.5,150.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
"Poststrasse 31, 8957 Spreitenbach",5950,47.42050555,8.361766678327186,4001957352,5.5,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,1,4
"Steinfeldstrasse 19b, 8153 Rümlang",5950,47.452723000000006,8.527081449999995,4001939686,5.5,150.0,0,0,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,0,0,0,11
"Chemin des Charrières 6, 2024 St-Aubin-Sauges",5950,46.8944959,6.7709695,4001667738,5.5,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,1,4
"Gyrhaldenstrasse 27, 4416 Bubendorf",5950,47.4521343,7.7431937,4001646195,5.5,150.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Gyrhaldenstrasse 33, 4416 Bubendorf",5950,47.4526658,7.7444548,4001118224,5.5,150.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Langenhagweg 21, 4123 Allschwil",2280,47.5484224,7.5557557,4002078666,4.0,81.0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"Baumgartenweg 10, 4106 Therwil",2280,47.4997071,7.558959851299805,4002077166,4.0,81.0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,1,0,0,1,1,11
"Via Cantonale 56, 6987 Caslano",2280,45.97839905,8.875652657155985,4002039300,4.0,81.0,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,7
"Via al Ticino 29, 6514 Sementina",2280,46.1802401,8.9939792,4002039297,4.0,81.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
"Blumenstrasse 1, 8192 Glattfelden",2280,47.5571712,8.507506,4002037523,4.0,81.0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,7
"Fallenacker 4, 5504 Othmarsingen",2280,47.40558355,8.218590902152911,4002028753,4.0,81.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,3,1,7
"Eichwiesstrasse 18a, 8645 Jona",2280,47.225264010124754,8.835544654699017,4001874800,4.0,81.0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"Brombacherstrasse 44, 4057 Basel",2280,47.5698504,7.5973694,4001840033,4.0,81.0,2,1,13,1,4,1,2,1,4,1,1,1,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,29
"Zollikerstrasse 275, 8008 Zürich",2280,47.34689855,8.567435347638552,4001822147,4.0,81.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Berneckerstrasse 15/17, 9434 Au SG",2280,47.4124036,9.6253475,4001644316,4.0,81.0,2,1,6,1,0,0,0,0,2,1,1,1,0,0,1,1,0,0,0,0,1,1,2,1,4,1,0,0,9,1,28
"Baselstrasse 7b, 4144 Arlesheim",2280,47.49603185,7.620555079923935,4002065395,4.0,81.0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,1,1,0,0,0,0,10
"Flawilerstrasse 48, 9242 Oberuzwil",2280,47.4300118,9.1231916,4002053910,4.0,81.0,0,0,6,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,11
"Hiltiwaldweg 8, 5443 Niederrohrdorf",2280,47.425804850000006,8.300059147209826,4002004584,4.0,81.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,4
"Seestrasse 136-142, 8707 Uetikon am See",2280,47.2600708,8.6734324,4002003119,4.0,81.0,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,7
1010 Lausanne,2280,46.53844260968495,6.652783954259043,4001957250,4.0,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"Giessliweg 81, 4057 Basel",2280,47.5802385,7.5916833,4001820421,4.0,81.0,3,1,9,1,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,0,0,22
"Seestrasse 55, 8266 Steckborn",2280,47.66837765,8.985935925062465,4001797872,4.0,81.0,1,1,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,11
"Blumenstrasse 1, 8192 Glattfelden",3480,47.5571712,8.507506,4001370440,4.5,117.0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,7
"Götzstrasse 21, 8006 Zürich",3480,47.50382825,8.731300020445667,4002064526,4.5,117.0,1,1,5,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"Götzstrasse 21, 8006 Zürich",3480,47.50382825,8.731300020445667,4002064452,4.5,117.0,1,1,5,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"Götzstrasse 19, 8006 Zürich",3480,47.50421768757507,8.73037396724648,4002064450,4.5,117.0,2,1,6,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12
"Freimettigenstrasse 16, 3672 Oberdiessbach",3480,46.8414195,7.620937907989417,4002054507,4.5,117.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,4
"Freimettigenstrasse 16, 3672 Oberdiessbach",3480,46.8414195,7.620937907989417,4002054505,4.5,117.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,4
"Freimettigenstrasse 16, 3672 Oberdiessbach",3480,46.8414195,7.620937907989417,4002054504,4.5,117.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,4
"Thurgauerstrasse 107, 8152 Opfikon",3480,47.42274065,8.557988986206166,4002009558,4.5,117.0,0,0,5,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,3,1,13
"Fraumattstrasse 12, 4410 Liestal",3480,47.4926261,7.728784574275336,4002006028,4.5,117.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Käppeligasse 6, 4125 Riehen",3480,47.5940991,7.6559081,4001969396,4.5,117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
8640 Rapperswil,3480,47.22682681254579,8.82190953580586,4001936608,4.5,117.0,2,1,7,1,1,1,0,0,3,1,1,1,0,0,1,1,0,0,3,1,1,1,2,1,2,1,0,0,2,1,25
"Widenplatz 12, 5070 Frick",3480,47.5073889,8.022840880760747,4001871601,4.5,117.0,1,1,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,4,1,2,1,0,0,1,1,18
1285 Sézegnin,3480,46.143945,6.0104963,4001764433,4.5,117.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Gyrhaldenstrasse 33, 4416 Bubendorf",3480,47.4526658,7.7444548,4001118323,4.5,117.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8640 Rapperswil,3480,47.22682681254579,8.82190953580586,4001936613,4.5,117.0,2,1,7,1,1,1,0,0,3,1,1,1,0,0,1,1,0,0,3,1,1,1,2,1,2,1,0,0,2,1,25
"Langenthalstrasse 7, 4932 Lotzwil",3480,47.19164585,7.789602654279017,4002002619,4.5,117.0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4
"Vogelsang, 6287 Aesch LU",3480,47.2587914,8.2393046,4002067551,4.5,117.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3
"Hubelstrasse 1B, 5524 Niederwil AG",2490,47.379645800000006,8.294397749999996,4002066177,4.5,108.0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,7
"Freimettigenstrasse 16, 3672 Oberdiessbach",2490,46.8414195,7.620937907989417,4002054502,4.5,108.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,4
"Bassbeltweg 11 b, 2542 Pieterlen",2490,47.174822,7.3441028,4001978917,4.5,108.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3
"Brückenmoosstrasse 21, 3942 Raron",2490,46.3087427,7.7956291,4001067447,4.5,108.0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,7
"Rue de creta co, 1936 Verbier",2490,46.0996198,7.2177728,3000491869,4.5,108.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Im Haldenächer, 8907 Wettswil",2490,47.333387126888816,8.476764674551983,4002039943,4.5,108.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Avenue de la Perrausaz 90, 1814 La Tour-de-Peilz",2490,46.4560535,6.865725708266229,4001978487,4.5,108.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
"Via Giovanni Serodine, 6612 Ascona",2490,46.1517795,8.7793253,4001353098,4.5,108.0,0,0,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,9
8907 Wettswil,2490,47.3362761865497,8.474658964327485,4002039919,4.5,108.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4
1010 Lausanne,2490,46.53844260968495,6.652783954259043,4002003378,4.5,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"Viale Stazione 21, 6500 Bellinzona",2490,46.192673,9.0247308,4002053901,4.5,108.0,1,1,2,1,5,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,2,1,3,1,0,0,1,1,19
"Doktorsträssli 5a, 4704 Niederbipp",2490,47.27176935,7.692159349387261,4001668356,4.5,108.0,2,1,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,8
"Langenhagweg 9, 4123 Allschwil",2490,47.5484145,7.5549351,4002032851,4.5,108.0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,6
"Bartholoméplatz 3, 7310 Bad Ragaz",2490,47.00311185,9.501156906929587,4001980329,4.5,108.0,5,1,12,1,1,1,2,1,2,1,2,1,0,0,1,1,0,0,0,0,1,1,2,1,3,1,0,0,9,1,40
"Gestadeckplatz 6, 4410 Liestal",3590,47.4858593,7.7372948,4001741543,5.5,170.0,3,1,8,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,2,1,16
"Gerbergasse 70, 4001 Basel",3590,47.5553964,7.5887611,4001669765,5.5,170.0,5,1,23,1,8,1,1,1,8,1,3,1,0,0,2,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,53
"Oltenstrasse 5, 4536 Attiswil",3590,47.24733975,7.614345777672844,4002051404,5.5,170.0,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7
"Bucheggstrasse 130, 8057 Zürich",3590,47.3983777,8.5379052,4002000511,5.5,170.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Via Lischedo 3, 6802 Rivera",3590,46.1243333,8.9223826,4001668950,5.5,170.0,0,0,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6
"Wiesenstrasse 4, 8580 Amriswil",3590,47.54249645,9.30764684798977,4001596159,5.5,170.0,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,2,1,11
"Via alla Bozzoreda 37, 6963 Pregassona",3590,46.0195093,8.9727665,4002053900,5.5,170.0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"Via Lischedo 3, 6802 Rivera",3590,46.1243333,8.9223826,4002053895,5.5,170.0,0,0,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6
"Via San Gottardo 58a, 6500 Bellinzona",3590,46.201208300000005,9.0328184,4002038666,5.5,170.0,0,0,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,8
"Frank-Buchserstrasse 3, 4532 Feldbrunnen",3590,47.2198489,7.5552774,4002038659,5.5,170.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5
"Leutschenbachstrasse 50/50a, 8050 Zürich",3590,47.41698710277659,8.556155144939847,4002002549,5.5,170.0,1,1,3,1,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10
"Viale Stazione 21, 6500 Bellinzona",3590,46.192673,9.0247308,4001980280,5.5,170.0,1,1,2,1,5,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,2,1,3,1,0,0,1,1,19
"Vulpera 32, 7552 Vulpera",3590,46.7866961,10.284163,4001912485,5.5,170.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
"St. Jakobstrasse 46, 4147 Aesch BL",3590,47.4786529,7.5974942,4001912267,5.5,170.0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"Via Sasso Corbaro 19, 6593 Cadenazzo",3590,46.1513709,8.9444258,4001904514,5.5,170.0,0,0,3,1,2,1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,11
"Käferholzstrasse 48, 8057 Zürich",2030,47.4021195,8.532901204787251,4001895941,5.0,140.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Niederfeldstrasse 8, 8932 Mettmenstetten",2030,47.24654755,8.46642889948233,4001836955,5.0,140.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,1,5
"Hofackerstrasse 6e, 8157 Dielsdorf",2030,47.4854882,8.4560237,4001820529,5.0,140.0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"Schwaderloch 7, 8253 Diessenhofen",2030,47.6902444,8.751494199917264,4001797428,5.0,140.0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,8
"Via Monte Carmen 13, 6900 Lugano",2030,46.0134631,8.952825049999998,4001714200,5.0,140.0,1,1,5,1,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11
"Langenhagweg 9, 4123 Allschwil",2030,47.5484145,7.5549351,4001669466,5.0,140.0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,6
"Langenhagweg 7, 4123 Allschwil",2030,47.5481697,7.5546643,4001669464,5.0,140.0,1,1,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,8
"Via Sasso Corbaro 17, 6593 Cadenazzo",2030,46.1513709,8.9444258,4001668528,5.0,140.0,0,0,3,1,2,1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,11
"Via Monte Carmen 13, 6900 Lugano",2030,46.0134631,8.952825049999998,4001668412,5.0,140.0,1,1,5,1,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11
"Oelebachweg 19, 3427 Utzenstorf",2030,47.135010050000005,7.548367062500716,4002062172,5.0,140.0,0,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,9
"Tittertenstrasse 9, 4418 Reigoldswil",2030,47.398839,7.6921636,4002060863,5.0,140.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3
"Chemin des Croisettes 7, 1066 Epalinges",2030,46.54550315,6.660785135862447,4002054444,5.0,140.0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,5
"Hauptstrasse 119, 4102 Binningen",2030,47.5382215,7.5721395,4002050661,5.0,140.0,2,1,5,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,2,1,4,1,1,1,0,0,1,1,19
"Spyristrasse 20, 8044 Zürich",2030,47.38233855,8.552323701211794,4002047844,5.0,140.0,1,1,2,1,0,0,0,0,2,1,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9
"Avenue Beauregard 2, 1700 Fribourg",2030,46.8019815,7.148923834893623,4002039926,5.0,140.0,1,1,10,1,1,1,0,0,1,1,0,0,3,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,8,1,27
"Via Ghiringhelli 27 a, 6500 Bellinzona",2030,46.18717845,9.016370013509558,4002038664,5.0,140.0,0,0,4,1,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,10
"Via Franco Zorzi 25A, 6500 Bellinzona",2030,46.1909836,9.0172659,4002031463,5.0,140.0,5,1,13,1,6,1,1,1,2,1,0,0,0,0,5,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,35
"Innere Mattenstrasse 20, 5036 Oberentfelden",2590,47.35998,8.042668708213048,4002018334,5.5,122.0,0,0,3,1,0,0,0,0,3,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,10
"Stengelmattstrasse 24, 6252 Dagmersellen",2590,47.2130905,7.983813114006721,4002009638,5.5,122.0,0,0,2,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,1,10
"Küchengasse 16, 4051 Basel",2590,47.5485517,7.5889376,4002009504,5.5,122.0,3,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,2,1,1,1,0,0,0,0,0,0,12
"Esterlistrasse 20, 4133 Pratteln",2590,47.5193907,7.6870362,4002009500,5.5,122.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,5
"Jurastrasse 92, 2540 Grenchen",2590,47.1980531,7.4066132,4002006074,5.5,122.0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5
"Wartenweilerweg 3, 9214 Kradolf-Schönenberg",2590,47.52572055,9.202142495289774,4001996813,5.5,122.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
"Via alla Bozzoreda 37, 6963 Pregassona",2590,46.0195093,8.9727665,4001980272,5.5,122.0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"Eugen-Huber-Str. 113, 8048 Zürich",2590,47.3871702,8.47548810019084,4001852119,5.5,122.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Paracelsusstrasse 63, 4058 Basel",2590,47.5659154,7.6115288,4001794440,5.5,122.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,3
