address,price,lat,lon,property_id,rooms,area,cafe_count,cafe_present,restaurant_count,restaurant_present,bar_count,bar_present,pub_count,pub_present,fast_food_count,fast_food_present,school_count,school_present,university_count,university_present,library_count,library_present,hospital_count,hospital_present,clinic_count,clinic_present,pharmacy_count,pharmacy_present,bank_count,bank_present,atm_count,atm_present,bus_station_count,bus_station_present,parking_count,parking_present,total_amenities
"Via alla Bozzoreda 37, 6963 Pregassona",3590,46.0195093,8.9727665,4002053900,5.5,170.0,6,1,15,1,3,1,1,1,4,1,4,1,0,0,4,1,0,0,1,1,6,1,1,1,1,1,0,0,6,1,52
"Via Lischedo 3, 6802 Rivera",3590,46.1243333,8.9223826,4002053895,5.5,170.0,1,1,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9
"Via San Gottardo 58a, 6500 Bellinzona",3590,46.201208300000005,9.0328184,4002038666,5.5,170.0,4,1,18,1,11,1,3,1,5,1,2,1,0,0,3,1,0,0,0,0,5,1,2,1,5,1,0,0,12,1,70
"Frank-Buchserstrasse 3, 4532 Feldbrunnen",3590,47.2198489,7.5552774,4002038659,5.5,170.0,2,1,14,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,2,1,2,1,0,0,12,1,37
"Le Grand-Chemin 126, 1066 Epalinges",3590,46.550451,6.681119175,4002007267,5.5,170.0,1,1,9,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,3,1,3,1,0,0,4,1,25
"Leutschenbachstrasse 50/50a, 8050 Zürich",3590,47.41698710277659,8.556155144939847,4002002549,5.5,170.0,11,1,38,1,11,1,1,1,9,1,8,1,2,1,1,1,0,0,1,1,1,1,0,0,6,1,0,0,17,1,106
"Viale Stazione 21, 6500 Bellinzona",3590,46.192673,9.0247308,4001980280,5.5,170.0,4,1,22,1,13,1,4,1,4,1,4,1,0,0,6,1,0,0,0,0,6,1,3,1,5,1,0,0,2,1,73
"Vulpera 32, 7552 Vulpera",3590,46.7866961,10.284163,4001912485,5.5,170.0,5,1,6,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,1,19
"St. Jakobstrasse 46, 4147 Aesch BL",3590,47.4786529,7.5974942,4001912267,5.5,170.0,3,1,13,1,0,0,1,1,5,1,2,1,0,0,1,1,0,0,0,0,1,1,2,1,4,1,0,0,7,1,39
"Via Sasso Corbaro 19, 6593 Cadenazzo",3590,46.1513709,8.9444258,4001904514,5.5,170.0,3,1,5,1,2,1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,3,1,2,1,1,1,0,0,0,0,20
"rue du Kirlou 24, 2800 Delémont",3590,47.37444235,7.359278187978271,4001901335,5.5,170.0,2,1,18,1,8,1,1,1,1,1,1,1,0,0,4,1,0,0,0,0,5,1,9,1,6,1,0,0,8,1,63
"rue du Kirlou 24, 2800 Delémont",2030,47.37444235,7.359278187978271,4001901330,5.0,140.0,2,1,18,1,8,1,1,1,1,1,1,1,0,0,4,1,0,0,0,0,5,1,9,1,6,1,0,0,8,1,63
"Käferholzstrasse 48, 8057 Zürich",2030,47.4021195,8.532901204787251,4001895941,5.0,140.0,1,1,17,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,25
"Niederfeldstrasse 8, 8932 Mettmenstetten",2030,47.24654755,8.46642889948233,4001836955,5.0,140.0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,6,1,14
"Hofackerstrasse 6e, 8157 Dielsdorf",2030,47.4854882,8.4560237,4001820529,5.0,140.0,3,1,12,1,1,1,0,0,2,1,1,1,0,0,1,1,1,1,0,0,1,1,2,1,4,1,0,0,1,1,29
"Schwaderloch 7, 8253 Diessenhofen",2030,47.6902444,8.751494199917264,4001797428,5.0,140.0,1,1,9,1,1,1,0,0,1,1,1,1,0,0,2,1,0,0,1,1,0,0,1,1,1,1,0,0,8,1,26
"St. Gallerstrasse 56 A, 9500 Wil SG",2030,47.46412415,9.058282709405894,4001743104,5.0,140.0,0,0,10,1,2,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,1,20
"Via Monte Carmen 13, 6900 Lugano",2030,46.0134631,8.952825049999998,4001714200,5.0,140.0,31,1,57,1,15,1,6,1,27,1,5,1,5,1,10,1,0,0,1,1,17,1,13,1,10,1,2,1,10,1,209
"Langenhagweg 9, 4123 Allschwil",2030,47.5484145,7.5549351,4001669466,5.0,140.0,5,1,11,1,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,5,1,4,1,5,1,0,0,3,1,36
"Langenhagweg 7, 4123 Allschwil",2030,47.5481697,7.5546643,4001669464,5.0,140.0,4,1,10,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,5,1,3,1,3,1,0,0,2,1,29
"Via Sasso Corbaro 17, 6593 Cadenazzo",2030,46.1513709,8.9444258,4001668528,5.0,140.0,3,1,5,1,2,1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,3,1,2,1,1,1,0,0,0,0,20
"Via Monte Carmen 13, 6900 Lugano",2030,46.0134631,8.952825049999998,4001668412,5.0,140.0,31,1,57,1,15,1,6,1,27,1,5,1,5,1,10,1,0,0,1,1,17,1,13,1,10,1,2,1,10,1,209
"Oelebachweg 19, 3427 Utzenstorf",2030,47.135010050000005,7.548367062500716,4002062172,5.0,140.0,5,1,8,1,1,1,1,1,0,0,0,0,0,0,2,1,0,0,0,0,1,1,2,1,1,1,0,0,15,1,36
"Tittertenstrasse 9, 4418 Reigoldswil",2030,47.398839,7.6921636,4002060863,5.0,140.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3
"Chemin des Croisettes 7, 1066 Epalinges",2030,46.54550315,6.660785135862447,4002054444,5.0,140.0,2,1,7,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,2,1,3,1,3,1,3,1,0,0,1,1,23
"Hauptstrasse 119, 4102 Binningen",2030,47.5382215,7.5721395,4002050661,5.0,140.0,6,1,15,1,1,1,0,0,0,0,2,1,0,0,2,1,0,0,1,1,6,1,6,1,4,1,0,0,2,1,45
"Spyristrasse 20, 8044 Zürich",2030,47.38233855,8.552323701211794,4002047844,5.0,140.0,11,1,22,1,0,0,1,1,7,1,8,1,0,0,5,1,0,0,0,0,5,1,0,0,3,1,0,0,8,1,70
"Avenue Beauregard 2, 1700 Fribourg",2030,46.8019815,7.148923834893623,4002039926,5.0,140.0,15,1,68,1,12,1,4,1,33,1,1,1,6,1,6,1,1,1,0,0,11,1,12,1,10,1,0,0,39,1,218
"Via Ghiringhelli 27 a, 6500 Bellinzona",2030,46.18717845,9.016370013509558,4002038664,5.0,140.0,6,1,25,1,10,1,1,1,3,1,1,1,0,0,8,1,0,0,0,0,6,1,4,1,3,1,0,0,0,0,67
"Via Franco Zorzi 25A, 6500 Bellinzona",2030,46.1909836,9.0172659,4002031463,5.0,140.0,7,1,35,1,19,1,5,1,6,1,3,1,0,0,8,1,0,0,0,0,9,1,5,1,7,1,0,0,2,1,106
"Innere Mattenstrasse 20, 5036 Oberentfelden",2590,47.35998,8.042668708213048,4002018334,5.5,122.0,4,1,13,1,2,1,1,1,8,1,1,1,0,0,2,1,0,0,0,0,4,1,2,1,3,1,0,0,1,1,41
"Stengelmattstrasse 24, 6252 Dagmersellen",2590,47.2130905,7.983813114006721,4002009638,5.5,122.0,0,0,7,1,1,1,1,1,4,1,3,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,6,1,25
"Küchengasse 16, 4051 Basel",2590,47.5485517,7.5889376,4002009504,5.5,122.0,21,1,82,1,20,1,3,1,21,1,5,1,3,1,7,1,0,0,6,1,12,1,10,1,13,1,0,0,12,1,215
"Esterlistrasse 20, 4133 Pratteln",2590,47.5193907,7.6870362,4002009500,5.5,122.0,1,1,15,1,1,1,0,0,4,1,1,1,0,0,1,1,0,0,0,0,3,1,2,1,6,1,0,0,6,1,40
"Jurastrasse 92, 2540 Grenchen",2590,47.1980531,7.4066132,4002006074,5.5,122.0,3,1,22,1,0,0,2,1,2,1,2,1,0,0,1,1,0,0,1,1,1,1,2,1,2,1,0,0,3,1,41
"Wartenweilerweg 3, 9214 Kradolf-Schönenberg",2590,47.52572055,9.202142495289774,4001996813,5.5,122.0,1,1,4,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,10
"Via alla Bozzoreda 37, 6963 Pregassona",2590,46.0195093,8.9727665,4001980272,5.5,122.0,6,1,15,1,3,1,1,1,4,1,4,1,0,0,4,1,0,0,1,1,6,1,1,1,1,1,0,0,6,1,52
"rue du Kirlou 24, 2800 Delémont",2590,47.37444235,7.359278187978271,4001901334,5.5,122.0,2,1,18,1,8,1,1,1,1,1,1,1,0,0,4,1,0,0,0,0,5,1,9,1,6,1,0,0,8,1,63
"rue du Kirlou 24, 2800 Delémont",2590,47.37444235,7.359278187978271,4001901333,5.5,122.0,2,1,18,1,8,1,1,1,1,1,1,1,0,0,4,1,0,0,0,0,5,1,9,1,6,1,0,0,8,1,63
"rue du Kirlou 24, 2800 Delémont",2590,47.37444235,7.359278187978271,4001901332,5.5,122.0,2,1,18,1,8,1,1,1,1,1,1,1,0,0,4,1,0,0,0,0,5,1,9,1,6,1,0,0,8,1,63
"rue du Kirlou 24, 2800 Delémont",2590,47.37444235,7.359278187978271,4001901331,5.5,122.0,2,1,18,1,8,1,1,1,1,1,1,1,0,0,4,1,0,0,0,0,5,1,9,1,6,1,0,0,8,1,63
"Stallenmattstrasse 10, 4104 Oberwil BL",2590,47.5199351,7.5641078,4001864088,5.5,122.0,0,0,4,1,0,0,0,0,3,1,1,1,0,0,1,1,0,0,0,0,3,1,3,1,2,1,0,0,2,1,19
"Eugen-Huber-Str. 113, 8048 Zürich",2590,47.3871702,8.47548810019084,4001852119,5.5,122.0,7,1,14,1,0,0,0,0,5,1,2,1,0,0,1,1,0,0,0,0,2,1,3,1,1,1,0,0,4,1,39
"Paracelsusstrasse 63, 4058 Basel",2590,47.5659154,7.6115288,4001794440,5.5,122.0,5,1,6,1,1,1,0,0,2,1,0,0,1,1,1,1,0,0,0,0,2,1,1,1,2,1,0,0,3,1,24
"Haltingerstr. 78, 4057 Basel",2590,47.5661802,7.5958747,4001793291,5.5,122.0,24,1,91,1,34,1,9,1,34,1,1,1,0,0,3,1,0,0,0,0,15,1,3,1,11,1,0,0,9,1,234
"Rosenstrasse 1, 4410 Liestal",2590,47.4856124,7.7376025,4001749938,5.5,122.0,8,1,26,1,2,1,0,0,3,1,1,1,0,0,4,1,0,0,2,1,6,1,5,1,6,1,0,0,6,1,69
"Gestadeckplatz 6, 4410 Liestal",2590,47.4858593,7.7372948,4001669298,5.5,122.0,8,1,26,1,2,1,0,0,3,1,1,1,0,0,4,1,0,0,1,1,6,1,5,1,6,1,0,0,7,1,69
"Pilgerstr. 71, 5405 Dättwil AG",3270,47.4515213,8.285572549999998,4001668614,4.5,128.0,2,1,10,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,2,1,1,1,5,1,30
"Wylerstrasse 115, 3014 Bern",3270,46.9614166,7.4471717,4002073453,4.5,128.0,5,1,32,1,2,1,2,1,6,1,4,1,0,0,2,1,0,0,0,0,3,1,1,1,2,1,0,0,7,1,66
"Burgdorfstrasse 13, 3422 Alchenflüh",3270,47.081564150000005,7.5817915,4002071006,4.5,128.0,2,1,9,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,1,0,0,18,1,36
"Bahnstrasse 6, 9445 Rebstein",3270,47.39335805,9.587488738992535,4002054432,4.5,128.0,1,1,14,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,0,7,1,30
"Via del Tiglio 5, 6592 S. Antonino",3270,46.1572824,8.9814849,4002051393,4.5,128.0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,1,8
"Redingstrasse 24, 4052 Basel",3270,47.54671,7.6201878,4002047930,4.5,128.0,4,1,14,1,2,1,0,0,2,1,0,0,0,0,1,1,0,0,3,1,5,1,2,1,1,1,0,0,16,1,50
"Rigiring 3, 6280 Hochdorf",3270,47.16723734999999,8.300823292293916,4002046465,4.5,128.0,1,1,9,1,0,0,2,1,3,1,1,1,0,0,1,1,0,0,0,0,1,1,5,1,4,1,0,0,12,1,39
"Rue de Romont 1, 1700 Fribourg",3270,46.8049405,7.1552585,4002039930,4.5,128.0,15,1,52,1,10,1,2,1,16,1,0,0,1,1,4,1,0,0,0,0,7,1,11,1,7,1,0,0,11,1,136
"Grabenwies 32, 8057 Zürich",3270,47.4020363,8.5371545,4002039927,4.5,128.0,6,1,35,1,2,1,0,0,13,1,4,1,1,1,1,1,0,0,2,1,7,1,6,1,6,1,0,0,6,1,89
"Rue Jacques-Vogt 2, 1700 Fribourg",3270,46.799118,7.1532811,4002039925,4.5,128.0,13,1,41,1,9,1,3,1,25,1,1,1,3,1,4,1,0,0,0,0,10,1,10,1,9,1,0,0,32,1,160
"Chemin de la Colline 2, 1023 Crissier",3270,46.5417357,6.574662,4002017373,4.5,128.0,2,1,9,1,0,0,0,0,2,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,3,1,0,0,3,1,22
"Wehntalerstrasse 432, 8046 Zürich",3270,47.41566745,8.51443105020198,4001999745,4.5,128.0,3,1,12,1,2,1,0,0,5,1,2,1,0,0,0,0,0,0,0,0,3,1,0,0,2,1,0,0,9,1,38
"Via Franco Zorzi 25A, 6500 Bellinzona",3270,46.1909836,9.0172659,4001995971,4.5,128.0,7,1,35,1,19,1,5,1,6,1,3,1,0,0,8,1,0,0,0,0,9,1,5,1,7,1,0,0,2,1,106
"Paul-Kleestrasse 107, 3053 Münchenbuchsee",3270,47.0213248,7.438463979875334,4001989296,4.5,128.0,0,0,6,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,2,1,3,1,0,0,6,1,22
"Via Franco Zorzi 25A, 6500 Bellinzona",3270,46.1909836,9.0172659,4001979003,4.5,128.0,7,1,35,1,19,1,5,1,6,1,3,1,0,0,8,1,0,0,0,0,9,1,5,1,7,1,0,0,2,1,106
"rue du Kirlou 24, 2800 Delémont",3270,47.37444235,7.359278187978271,4001901329,4.5,128.0,2,1,18,1,8,1,1,1,1,1,1,1,0,0,4,1,0,0,0,0,5,1,9,1,6,1,0,0,8,1,63
"rue du Kirlou 24, 2800 Delémont",3270,47.37444235,7.359278187978271,4001901327,4.5,128.0,2,1,18,1,8,1,1,1,1,1,1,1,0,0,4,1,0,0,0,0,5,1,9,1,6,1,0,0,8,1,63
"Chemin des Grands-Pins 2, 2000 Neuchâtel",3270,46.99772462006891,6.93381776677924,4001867848,4.5,128.0,19,1,40,1,5,1,3,1,23,1,5,1,0,0,4,1,0,0,2,1,12,1,6,1,17,1,0,0,8,1,144
"Via Cantonale 12 A, 6942 Savosa",3270,46.02190331744186,8.948039760912136,4001860704,4.5,128.0,2,1,7,1,3,1,0,0,1,1,0,0,0,0,4,1,0,0,0,0,4,1,1,1,3,1,0,0,9,1,34
"Rue Adrien-Pichard 2, 1003 Lausanne",3480,46.5222215,6.630389990562497,4001847621,4.0,120.0,20,1,118,1,32,1,18,1,45,1,1,1,1,1,7,1,0,0,3,1,9,1,11,1,15,1,0,0,3,1,283
"Feldeggstrasse 73, 3322 Urtenen-Schönbühl",3480,47.019027,7.512513961459841,4001809020,4.0,120.0,2,1,4,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,0,17,1,29
"Heidenerstrasse 6, 9400 Rorschach",3480,47.4734897,9.49802463109404,4001765042,4.0,120.0,3,1,35,1,13,1,2,1,7,1,0,0,0,0,2,1,0,0,0,0,0,0,2,1,4,1,0,0,34,1,102
"Truttikerstrasse 19, 8475 Ossingen",3480,47.613678750000005,8.725939259196991,4002081184,4.0,120.0,1,1,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,1,10
"Wilfriedstrasse 7, 8032 Zürich",3480,47.3700424,8.554653802798512,4002078663,4.0,120.0,24,1,55,1,5,1,1,1,17,1,9,1,1,1,11,1,0,0,1,1,11,1,8,1,11,1,0,0,9,1,163
"Herrenhof 868, 9240 Niederglatt",3480,47.4240752,9.1598683,4002077664,4.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
"Seeblickstrasse 31, 8738 Uetliburg",3480,47.2363786,9.035234,4002076971,4.0,120.0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,6
"Husächerstr. 5, 8907 Wettswil",3480,47.34076515,8.47290759882921,4002075419,4.0,120.0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,8
"Route de Vandœuvres 6, 1223 Cologny",3480,46.20678975,6.180745826280712,4002075044,4.0,120.0,4,1,8,1,0,0,0,0,1,1,0,0,2,1,0,0,1,1,0,0,5,1,2,1,0,0,0,0,2,1,25
"Wylerstrasse 115, 3014 Bern",3480,46.9614166,7.4471717,4002073382,4.0,120.0,5,1,32,1,2,1,2,1,6,1,4,1,0,0,2,1,0,0,0,0,3,1,1,1,2,1,0,0,7,1,66
"Hammerstrasse 92, 4057 Basel",3480,47.5646568,7.5957185,4002073335,4.0,120.0,23,1,87,1,33,1,8,1,35,1,1,1,1,1,3,1,0,0,0,0,13,1,4,1,11,1,0,0,9,1,228
"Bleicherstrasse, Nr. 33, 8953 Dietikon",3480,47.4076388,8.397884,4002070471,4.0,120.0,4,1,24,1,6,1,2,1,21,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,6,1,0,0,13,1,84
"Rue Daubin 4, 1203 Genève",3480,46.2058238,6.1294096,4002070191,4.0,120.0,16,1,63,1,10,1,1,1,16,1,6,1,0,0,3,1,1,1,0,0,8,1,4,1,5,1,0,0,6,1,139
"Eigenheimweg 18, 4614 Hägendorf",3480,47.338101300000005,7.850007494505492,4002066673,4.0,120.0,3,1,9,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,2,1,2,1,0,0,0,0,20
"Langgasse 58, 8400 Winterthur",3480,47.49216555,8.733411217709435,4002061897,4.0,120.0,9,1,42,1,13,1,19,1,17,1,5,1,0,0,1,1,0,0,1,1,2,1,0,0,1,1,0,0,6,1,116
"Rathausstrasse 30, 8570 Weinfelden",3480,47.5666802,9.108451,4002060913,4.0,120.0,4,1,30,1,8,1,4,1,4,1,6,1,0,0,1,1,0,0,0,0,4,1,4,1,7,1,0,0,3,1,75
"Rosenberghöhe 22, 6004 Luzern",3480,47.06215595,8.305896578423365,4002060543,4.0,120.0,1,1,14,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,23
"Seeburgstrasse 49B, 6006 Luzern",3480,47.04806665,8.343181157242544,4002059937,4.0,120.0,0,0,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,8,1,20
"Hofmattstrasse 46, 4415 Lausen",2240,47.468552,7.757767422605271,4002055430,5.0,110.0,0,0,5,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,1,12
"Am Stausee 25, 4127 Birsfelden",2240,47.5564628,7.6317042,4002055429,5.0,110.0,2,1,8,1,1,1,0,0,2,1,0,0,0,0,1,1,0,0,0,0,2,1,1,1,0,0,0,0,17,1,34
"Westerholz 6, 2504 Biel/Bienne",2240,47.1502368,7.272092,4002054443,5.0,110.0,2,1,16,1,1,1,0,0,8,1,0,0,0,0,1,1,0,0,1,1,3,1,0,0,6,1,0,0,13,1,51
"Kurvenstrasse 15, 8600 Dübendorf",2240,47.397128550000005,8.61408523764917,4002054439,5.0,110.0,11,1,23,1,5,1,0,0,8,1,4,1,0,0,0,0,0,0,1,1,3,1,3,1,5,1,0,0,16,1,79
"Pfruendhofstrasse 48, 8910 Affoltern am Albis",2240,47.27652985,8.456831881170883,4002054433,5.0,110.0,4,1,10,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,11,1,32
"Bernstrasse 147, 3400 Burgdorf",2240,47.0517618,7.609701935373495,4002051403,5.0,110.0,0,0,18,1,1,1,3,1,2,1,2,1,0,0,2,1,0,0,1,1,0,0,1,1,1,1,0,0,22,1,53
"Batteriestrasse 4a, 4103 Bottmingen",2240,47.5273022,7.5747135,4002051395,5.0,110.0,1,1,7,1,1,1,0,0,2,1,1,1,0,0,1,1,0,0,0,0,2,1,0,0,1,1,0,0,3,1,19
"Via Giuseppe Torti 6, 6500 Bellinzona",2240,46.1867087,9.01815559314312,4002051394,5.0,110.0,5,1,15,1,8,1,1,1,3,1,0,0,0,0,5,1,0,0,0,0,5,1,3,1,1,1,0,0,0,0,46
"Via Monte Carmen 13, 6900 Lugano",2240,46.0134631,8.952825049999998,4002051338,5.0,110.0,31,1,57,1,15,1,6,1,27,1,5,1,5,1,10,1,0,0,1,1,17,1,13,1,10,1,2,1,10,1,209
"Hammerstrasse 33, 8008 Zürich",2240,47.36028865,8.560204209430795,4002050823,5.0,110.0,17,1,40,1,4,1,1,1,4,1,5,1,0,0,2,1,0,0,3,1,8,1,3,1,8,1,0,0,5,1,100
"Via ai Saleggi 26, 6600 Locarno",2240,46.1628665,8.7946646,4002050783,5.0,110.0,2,1,18,1,13,1,1,1,4,1,0,0,0,0,5,1,0,0,0,0,6,1,9,1,1,1,0,0,10,1,69
"Wyde 7, 5242 Birr",2240,47.4383401,8.2119354,4002050667,5.0,110.0,1,1,9,1,1,1,0,0,0,0,3,1,0,0,2,1,0,0,0,0,1,1,2,1,0,0,0,0,24,1,43
"Dorfstrasse 31, 8310 Grafstal",2240,47.4439564,8.699784,4002048119,5.0,110.0,2,1,13,1,0,0,2,1,1,1,2,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,8,1,31
"Am Stausee 25, 4127 Birsfelden",2240,47.5564628,7.6317042,4002044164,5.0,110.0,2,1,8,1,1,1,0,0,2,1,0,0,0,0,1,1,0,0,0,0,2,1,1,1,0,0,0,0,17,1,34
"Rue de l'Aubépine 3, 1205 Genève",2240,46.1903575,6.1439867,4002042526,5.0,110.0,19,1,82,1,11,1,3,1,15,1,0,0,1,1,6,1,0,0,1,1,10,1,5,1,0,0,0,0,7,1,160
"Pappelnweg 36d, 4310 Rheinfelden",2240,47.5472909,7.7729954,4002039803,5.0,110.0,1,1,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,5,1,1,1,0,0,4,1,19
"Mattengasse 11, 8005 Zürich",2240,47.3822054,8.530119794759537,4002039327,5.0,110.0,42,1,168,1,84,1,14,1,46,1,8,1,1,1,2,1,0,0,4,1,8,1,2,1,15,1,0,0,8,1,402
"Rainstrasse 1, 5415 Nussbaumen AG",2240,47.4891599,8.295717210445172,4002038160,5.0,110.0,1,1,7,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,3,1,3,1,0,0,8,1,26
"Belchenring 51, 4123 Allschwil",2140,47.5426986,7.544792556830408,4002032821,3.5,81.0,3,1,7,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,1,2,1,2,1,0,0,1,1,19
"Blochmonterstr. 4, 4054 Basel",2140,47.5473878,7.5748705,4002032820,3.5,81.0,9,1,26,1,1,1,2,1,3,1,1,1,0,0,2,1,0,0,2,1,7,1,6,1,4,1,0,0,2,1,65
"Bahnweg 1, 8700 Küsnacht",2140,47.31359705,8.583121980708345,4002032033,3.5,81.0,4,1,16,1,2,1,0,0,2,1,3,1,0,0,2,1,0,0,0,0,2,1,5,1,8,1,0,0,4,1,48
"Wehrligasse 5A, 8476 Stammheim",2140,47.63902950885018,8.78807594115428,4002031831,3.5,81.0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7
"Bernapark 28, 3066 Stettlen",2140,46.96048,7.51292,4002028305,3.5,81.0,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,11
"Pappelnweg 34b, 4310 Rheinfelden",2140,47.5476981,7.7730956,4002027464,3.5,81.0,1,1,5,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,2,1,5,1,1,1,0,0,4,1,21
"Zihlweg 41, 2557 Studen BE",2140,47.1178126,7.300076177451997,4002022332,3.5,81.0,1,1,11,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3,1,19
"Schiltstrasse 49, 8750 Glarus",2140,47.03758505,9.063123102820336,4002015998,3.5,81.0,8,1,24,1,7,1,0,0,6,1,2,1,0,0,2,1,0,0,0,0,1,1,6,1,1,1,0,0,6,1,63
"Birsfelderstrasse 95, 4132 Muttenz",2140,47.5390924,7.6310616,4002009502,3.5,81.0,4,1,19,1,2,1,0,0,5,1,3,1,0,0,3,1,0,0,1,1,5,1,1,1,2,1,0,0,18,1,63
"Rothausstrasse 15, 4132 Muttenz",2140,47.5257782,7.6560595,4002005842,3.5,81.0,0,0,12,1,1,1,0,0,4,1,1,1,0,0,0,0,0,0,0,0,2,1,2,1,3,1,0,0,7,1,32
"Heinrich-Wolff-Strasse 10, 8046 Zürich",2140,47.4236779,8.4997459,4002005129,3.5,81.0,2,1,12,1,2,1,0,0,4,1,1,1,0,0,1,1,0,0,0,0,2,1,0,0,2,1,0,0,3,1,29
"Zürcherstrasse 24B, 8852 Altendorf",2140,47.1932529,8.8263019,4002001854,3.5,81.0,3,1,10,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,1,0,0,0,0,11,1,31
"Schärenfeld 30, 8052 Seebach",2140,47.4196989,8.5500524,4002000627,3.5,81.0,15,1,42,1,10,1,2,1,14,1,7,1,1,1,1,1,0,0,2,1,4,1,0,0,7,1,0,0,19,1,124
"Altweg 25, 8905 Arni",2140,47.3209176,8.42691644742525,4001997328,3.5,81.0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4
"Steinenbühlstrasse 50A, 5417 Untersiggenthal",2140,47.5126923,8.2705985,4001988533,3.5,81.0,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4,1,10
"Delsbergerallee 68, 4053 Basel",2140,47.5397015,7.5990901,4001987266,3.5,81.0,15,1,33,1,1,1,3,1,4,1,2,1,0,0,2,1,0,0,0,0,8,1,6,1,4,1,0,0,2,1,80
"Schwärzere 19, 3425 Koppigen",2140,47.1324178,7.6059752,4001983791,3.5,81.0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,19,1,26
"Trogmattweg 9, 3506 Grosshöchstetten",2140,46.90452365,7.634434849999991,4001982696,3.5,81.0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,1,0,0,3,1,13
"Im Burgfelderhof 43, 4055 Basel",2490,47.5716655,7.5585205,4001981629,5.0,120.0,0,0,6,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,0,0,0,0,15
